http://www.boredomandlaziness.org/2011/09/spinning-up-pulpdist-project.html,http://www.boredomandlaziness.org/posts/201109spinning-up-pulpdist-project.html
http://www.boredomandlaziness.org/2011/01/comments-update-and-site-to-do-list.html,http://www.boredomandlaziness.org/posts/201101comments-update-and-site-to-do-list.html
"tag:blogger.com,1999:blog-9320223.post-110439602874040740",http://www.boredomandlaziness.org/posts/bloggercom1999blog-9320223post-110439602874040740.html
http://www.boredomandlaziness.org/2013/03/python-language-summit-pycon-us-2013.html,http://www.boredomandlaziness.org/posts/201303python-language-summit-pycon-us-2013.html
http://www.boredomandlaziness.org/2004/11/python-quirk.html,http://www.boredomandlaziness.org/posts/200411python-quirk.html
http://www.boredomandlaziness.org/2012/07/volunteer-supported-free-threaded-cross.html,http://www.boredomandlaziness.org/posts/201207volunteer-supported-free-threaded-cross.html
http://www.boredomandlaziness.org/2012/05/contextlib2-04-now-with-exitstack.html,http://www.boredomandlaziness.org/posts/201205contextlib2-04-now-with-exitstack.html
http://www.boredomandlaziness.org/2012/06/some-thoughts-on-else-clauses-in.html,http://www.boredomandlaziness.org/posts/201206some-thoughts-on-else-clauses-in.html
http://www.boredomandlaziness.org/2011/08/open-source-windows-and-teaching-python.html,http://www.boredomandlaziness.org/posts/201108open-source-windows-and-teaching-python.html
http://www.boredomandlaziness.org/2010/01/kubuntu-dev-packages-to-build-python.html,http://www.boredomandlaziness.org/posts/201001kubuntu-dev-packages-to-build-python.html
http://www.boredomandlaziness.org/2011/07/effective-communication-brain-hacking.html,http://www.boredomandlaziness.org/posts/201107effective-communication-brain-hacking.html
http://www.boredomandlaziness.org/2011/07/sharing-vs-broadcasting.html,http://www.boredomandlaziness.org/posts/201107sharing-vs-broadcasting.html
http://www.boredomandlaziness.org/2011/01/which-matters-more-to-you-being-right.html,http://www.boredomandlaziness.org/posts/201101which-matters-more-to-you-being-right.html
http://www.boredomandlaziness.org/2004/11/firing-it-up.html,http://www.boredomandlaziness.org/posts/200411firing-it-up.html
http://www.boredomandlaziness.org/2005/04/self-defeating-advertisements.html,http://www.boredomandlaziness.org/posts/200504self-defeating-advertisements.html
http://www.boredomandlaziness.org/2011/09/mirror-all-things.html,http://www.boredomandlaziness.org/posts/201109mirror-all-things.html
"tag:blogger.com,1999:blog-9320223.post-1227031146909954849",http://www.boredomandlaziness.org/posts/bloggercom1999blog-9320223post-1227031146909954849.html
http://www.boredomandlaziness.org/2011/03/climate-change-skepticism-text-book.html,http://www.boredomandlaziness.org/posts/201103climate-change-skepticism-text-book.html
http://www.boredomandlaziness.org/2011/06/updated-to-do-list-for-python-33.html,http://www.boredomandlaziness.org/posts/201106updated-to-do-list-for-python-33.html
http://www.boredomandlaziness.org/2013/03/change-future-one-small-slice-of-pycon.html,http://www.boredomandlaziness.org/posts/201303change-future-one-small-slice-of-pycon.html
http://www.boredomandlaziness.org/2012/01/walkdir-03-released-for-more-python.html,http://www.boredomandlaziness.org/posts/201201walkdir-03-released-for-more-python.html
http://www.boredomandlaziness.org/2010/01/status-quo-wins-stalemate.html,http://www.boredomandlaziness.org/posts/201001status-quo-wins-stalemate.html
http://www.boredomandlaziness.org/2011/03/python-language-summit-rough-notes.html,http://www.boredomandlaziness.org/posts/201103python-language-summit-rough-notes.html
"tag:blogger.com,1999:blog-9320223.post-699538166240042538",http://www.boredomandlaziness.org/posts/bloggercom1999blog-9320223post-699538166240042538.html
http://www.boredomandlaziness.org/2011/02/bye-bye-blogilo.html,http://www.boredomandlaziness.org/posts/201102bye-bye-blogilo.html
http://www.boredomandlaziness.org/2011/04/musings-on-culture-of-python-dev.html,http://www.boredomandlaziness.org/posts/201104musings-on-culture-of-python-dev.html
http://www.boredomandlaziness.org/2005/02/because-james-doesnt-remember-it.html,http://www.boredomandlaziness.org/posts/200502because-james-doesnt-remember-it.html
http://www.boredomandlaziness.org/2011/06/switching-to-android.html,http://www.boredomandlaziness.org/posts/201106switching-to-android.html
http://www.boredomandlaziness.org/2011/07/sure-its-surprising-but-whats.html,http://www.boredomandlaziness.org/posts/201107sure-its-surprising-but-whats.html
http://www.boredomandlaziness.org/2007/06/what-he-said.html,http://www.boredomandlaziness.org/posts/200706what-he-said.html
http://www.boredomandlaziness.org/2005/07/lance-hannah.html,http://www.boredomandlaziness.org/posts/200507lance-hannah.html
http://www.boredomandlaziness.org/2011/12/new-year-python-meme-december-2011.html,http://www.boredomandlaziness.org/posts/201112new-year-python-meme-december-2011.html
http://www.boredomandlaziness.org/2010/12/joining-modern-era-of-blogging.html,http://www.boredomandlaziness.org/posts/201012joining-modern-era-of-blogging.html
http://www.boredomandlaziness.org/2011/03/python-vm-summit-somewhat-coherent.html,http://www.boredomandlaziness.org/posts/201103python-vm-summit-somewhat-coherent.html
"tag:blogger.com,1999:blog-9320223.post-1315352569413505060",http://www.boredomandlaziness.org/posts/bloggercom1999blog-9320223post-1315352569413505060.html
http://www.boredomandlaziness.org/2012/05/djangos-cbvs-are-not-mistake-but.html,http://www.boredomandlaziness.org/posts/201205djangos-cbvs-are-not-mistake-but.html
"tag:blogger.com,1999:blog-9320223.post-8445269436331487344",http://www.boredomandlaziness.org/posts/bloggercom1999blog-9320223post-8445269436331487344.html
http://www.boredomandlaziness.org/2004/12/brain-dead-software-1-yast-online.html,http://www.boredomandlaziness.org/posts/200412brain-dead-software-1-yast-online.html
http://www.boredomandlaziness.org/2012/01/using-sopa-protests-to-highlight.html,http://www.boredomandlaziness.org/posts/201201using-sopa-protests-to-highlight.html
"tag:blogger.com,1999:blog-9320223.post-8793434554961462579",http://www.boredomandlaziness.org/posts/bloggercom1999blog-9320223post-8793434554961462579.html
http://www.boredomandlaziness.org/2005/07/grand-column.html,http://www.boredomandlaziness.org/posts/200507grand-column.html
"tag:blogger.com,1999:blog-9320223.post-3096583612502871736",http://www.boredomandlaziness.org/posts/bloggercom1999blog-9320223post-3096583612502871736.html
http://www.boredomandlaziness.org/2004/12/google-footprint.html,http://www.boredomandlaziness.org/posts/200412google-footprint.html
http://www.boredomandlaziness.org/2011/02/to-pycon-and-beyond_8775.html,http://www.boredomandlaziness.org/posts/201102to-pycon-and-beyond_8775.html
